package_code,procedure_name,tier3_cost,tier2_cost,tier1_cost,category,private_tier1,private_tier2,private_tier3,private_metro
ST009,"Management of Nerve
Plexus / Tendon
injuries",50000.0,58500.0,62500.0,ST,200000,187200,160000,250000
ST009,"Management of Nerve
Plexus / Tendon
injuries",50000.0,58500.0,62500.0,ST,200000,187200,160000,250000
,,,,,,,,,
ST009,"Management of Nerve
Plexus / Tendon
injuries",20000.0,23400.0,25000.0,ST,80000,74880,64000,100000
ST010,"Plexus injury along
with Vascular injury
repair / graft",0.0,14200.0,15000.0,ST,48000,45440,0,60000
ST010,"Plexus injury along
with Vascular injury
repair / graft",75000.0,85200.0,90000.0,ST,288000,272640,240000,360000
SG067,"Radical Neck
Dissection",33700.0,38300.0,40400.0,SG,129280,122560,107840,161600
SG090,"Split thickness skin
grafts",18800.0,21300.0,22500.0,SG,72000,68160,60160,90000
SG090,"Split thickness skin
grafts",18100.0,20600.0,21700.0,SG,69440,65920,57920,86800
SG090,"Split thickness skin
grafts",20400.0,23200.0,24500.0,SG,78400,74240,65280,98000
SG058,Vasovasostomy,12000.0,14100.0,15000.0,SG,48000,45120,38400,60000
SL001,"Pinna surgery for
tumour / trauma",10000.0,14200.0,15000.0,SL,48000,45440,32000,60000
SL001,"Pinna surgery for
tumour / trauma",10000.0,11700.0,12500.0,SL,40000,37440,32000,50000
SL002,Tympanoplasty,15400.0,18000.0,19200.0,SL,61440,57600,49280,76800
SL003,"Stapedectomy /
tympanotomy",17300.0,20200.0,21600.0,SL,69120,64640,55360,86400
SL003,"Stapedectomy /
tympanotomy",15000.0,17600.0,18800.0,SL,60160,56320,48000,75200
SL004,Mastoidectomy,28000.0,32800.0,35000.0,SL,112000,104960,89600,140000
SL004,Mastoidectomy,28000.0,32800.0,35000.0,SL,112000,104960,89600,140000
SL005,"Myringotomy with or
without Grommet",7600.0,8900.0,9500.0,SL,30400,28480,24320,38000
SL005,"Myringotomy with or
without Grommet",7600.0,8900.0,9500.0,SL,30400,28480,24320,38000
SL006,Endoscopic DCR,20000.0,23400.0,25000.0,SL,80000,74880,64000,100000
,,,,,,,,,
SL007,"Epistaxis treatment -
packing",2500.0,2900.0,3100.0,SL,9920,9280,8000,12400
SL008,"Functional septo
rhinoplasty",22700.0,26600.0,28400.0,SL,90880,85120,72640,113600
SL009,Septoplasty,13875.0,16300.0,17400.0,SL,55680,52160,44400,69600
SL010,"Fracture - setting
nasal bone",8625.0,10100.0,10800.0,SL,34560,32320,27600,43200
SL011,"Inferior turbinate
reduction under GA",6000.0,7100.0,7500.0,SL,24000,22720,19200,30000
SL012,Open sinus surgery,16200.0,18900.0,20200.0,SL,64640,60480,51840,80800
SL013,"Functional Endoscopic
Sinus (FESS)",14700.0,17200.0,18300.0,SL,58560,55040,47040,73200
SL014,"Ant. Ethmoidal /
sphenopalatine artery
ligation",16200.0,18900.0,20200.0,SL,64640,60480,51840,80800
SL014,"Ant. Ethmoidal /
sphenopalatine artery
ligation",16200.0,18900.0,20200.0,SL,64640,60480,51840,80800
SL014,"Ant. Ethmoidal /
sphenopalatine artery
ligation",16200.0,18900.0,20200.0,SL,64640,60480,51840,80800
SL014,"Ant. Ethmoidal /
sphenopalatine artery
ligation",16200.0,18900.0,20200.0,SL,64640,60480,51840,80800
SL015,Adenoidectomy,9400.0,11000.0,11800.0,SL,37760,35200,30080,47200
SL016,Tonsillectomy,12200.0,14300.0,15300.0,SL,48960,45760,39040,61200
SL016,Tonsillectomy,12200.0,14300.0,15300.0,SL,48960,45760,39040,61200
SL017,"Peritonsillar abscess
drainage / intraoral
calculus
removal",5800.0,6800.0,7300.0,SL,23360,21760,18560,29200
SL017,"Peritonsillar abscess
drainage / intraoral
calculus
removal",5800.0,6800.0,7300.0,SL,23360,21760,18560,29200
SL018,"Thyroglossal /
Branchial cyst / sinus /
fistula excision",17000.0,19900.0,21200.0,SL,67840,63680,54400,84800
SL018,"Thyroglossal /
Branchial cyst / sinus /
fistula excision",17000.0,19900.0,21200.0,SL,67840,63680,54400,84800
SL018,"Thyroglossal /
Branchial cyst / sinus /
fistula excision",17000.0,19900.0,21200.0,SL,67840,63680,54400,84800
SL018,"Thyroglossal /
Branchial cyst /
sinus / fistula
excision",17000.0,19900.0,21300.0,SL,68160,63680,54400,85200
,,,,,,,,,
SL018,"Thyroglossal /
Branchial cyst / sinus /
fistula excision",17000.0,19900.0,21300.0,SL,68160,63680,54400,85200
SL019,"Uvulopalatopharyngop
lasty (UPPP)",20100.0,23600.0,25200.0,SL,80640,75520,64320,100800
SL020,"Excision of tumour of
oral cavity / paranasal
sinus / laryngopharynx
with or without
reconstruction",12500.0,14200.0,15000.0,SL,48000,45440,40000,60000
SL020,"Excision of tumour of
oral cavity / paranasal
sinus / laryngopharynx
with or without
reconstruction",45700.0,51900.0,54800.0,SL,175360,166080,146240,219200
SL020,"Excision of tumour of
oral cavity / paranasal
sinus / laryngopharynx
with or without
reconstruction",31300.0,35500.0,37500.0,SL,120000,113600,100160,150000
SL021,Parotidectomy,28200.0,33000.0,35300.0,SL,112960,105600,90240,141200
SL021,Parotidectomy,23800.0,27900.0,29800.0,SL,95360,89280,76160,119200
SL022,"Removal of
Submandibular
Salivary gland",29000.0,34000.0,36300.0,SL,116160,108800,92800,145200
SL022,"Removal of
Submandibular
Salivary gland",29000.0,34000.0,36300.0,SL,116160,108800,92800,145200
SL023,"Rigid laryngoscopy /
bronchoscopy /
oesophagoscopy -
Diagnostic + / - biopsy",7000.0,8200.0,8800.0,SL,28160,26240,22400,35200
SL023,"Rigid laryngoscopy /
bronchoscopy /
oesophagoscopy -
Diagnostic + / - biopsy",7000.0,8200.0,8800.0,SL,28160,26240,22400,35200
SL023,"Rigid laryngoscopy /
bronchoscopy /
oesophagoscopy -
Diagnostic + / - biopsy",7000.0,8200.0,8800.0,SL,28160,26240,22400,35200
SL024,"Microlaryngeal surgery
with or without laser",17000.0,19900.0,21300.0,SL,68160,63680,54400,85200
SL025,"Open laryngeal
framework surgery /
Thyroplasty",5000.0,5900.0,6300.0,SL,20160,18880,16000,25200
,,,,,,,,,
SL026,"Tracheostomy /
Tracheotomy",28000.0,32800.0,35000.0,SL,112000,104960,89600,140000
SL026,"Tracheostomy /
Tracheotomy",28000.0,32800.0,35000.0,SL,112000,104960,89600,140000
SL027,Neck dissection,23500.0,26700.0,28200.0,SL,90240,85440,75200,112800
SL027,Neck dissection,23500.0,26700.0,28200.0,SL,90240,85440,75200,112800
SL027,Neck dissection,23500.0,26700.0,28200.0,SL,90240,85440,75200,112800
SL027,Neck dissection,23500.0,26700.0,28200.0,SL,90240,85440,75200,112800
SL028,"Deep neck abscess
drainage/ Post trauma
neck
exploration",16800.0,19700.0,21000.0,SL,67200,63040,53760,84000
SL028,"Deep neck abscess
drainage/ Post trauma
neck
exploration",21000.0,23900.0,25200.0,SL,80640,76480,67200,100800
SL029,"Anterior skull base
surgery",32500.0,37000.0,39000.0,SL,124800,118400,104000,156000
SL029,"Anterior skull base
surgery",31900.0,36300.0,38300.0,SL,122560,116160,102080,153200
SL029,"Anterior skull base
surgery",31900.0,36300.0,38300.0,SL,122560,116160,102080,153200
SL029,"Anterior skull base
surgery",31900.0,36300.0,38300.0,SL,122560,116160,102080,153200
SL029,"Anterior skull base
surgery",31900.0,36300.0,38300.0,SL,122560,116160,102080,153200
SL030,"Advanced anterior
skull base surgery",49800.0,56600.0,59700.0,SL,191040,181120,159360,238800
SL030,"Advanced anterior
skull base surgery",49800.0,56600.0,59700.0,SL,191040,181120,159360,238800
SL031,"Lateral skull base
procedures",30900.0,35100.0,37100.0,SL,118720,112320,98880,148400
SL031,"Lateral skull base
procedures",30900.0,35100.0,37100.0,SL,118720,112320,98880,148400
SL031,"Lateral skull base
procedures",30900.0,35100.0,37100.0,SL,118720,112320,98880,148400
SL032,"Advanced lateral skull
base surgery",49900.0,56700.0,59900.0,SL,191680,181440,159680,239600
SL032,"Advanced lateral skull
base surgery",49900.0,56700.0,59900.0,SL,191680,181440,159680,239600
SL032,"Advanced lateral skull
base surgery",49900.0,56700.0,59900.0,SL,191680,181440,159680,239600
SL032,"Advanced lateral skull
base surgery",49900.0,56700.0,59900.0,SL,191680,181440,159680,239600
,,,,,,,,,
SL033,"Closed reduction /
intermaxillary fixation
for fracture of maxilla /
mandible / zygoma",0.0,0.0,0.0,SL,0,0,0,0
SL033,"Closed reduction /
intermaxillary fixation
for fracture of maxilla /
mandible / zygoma",0.0,0.0,0.0,SL,0,0,0,0
SL033,"Closed reduction /
intermaxillary fixation
for fracture of maxilla /
mandible / zygoma",0.0,0.0,0.0,SL,0,0,0,0
SL033,"Closed reduction /
intermaxillary fixation
for fracture of maxilla /
mandible / zygoma",0.0,0.0,0.0,SL,0,0,0,0
SL034,"Open reduction and
internal fixation of
maxilla / mandible /
zygoma",14000.0,16400.0,17500.0,SL,56000,52480,44800,70000
SL034,"Open reduction and
internal fixation of
maxilla / mandible /
zygoma",14000.0,16400.0,17500.0,SL,56000,52480,44800,70000
SL034,"Open reduction and
internal fixation of
maxilla / mandible /
zygoma",14000.0,16400.0,17500.0,SL,56000,52480,44800,70000
SL035,"Clinic based
therapeutic
interventions of ENT",1200.0,1500.0,1500.0,SL,4800,4800,3840,6000
SL035,"Clinic based
therapeutic
interventions of ENT",1200.0,1500.0,1500.0,SL,4800,4800,3840,6000
SL035,"Clinic based
therapeutic
interventions of ENT",1200.0,1500.0,1500.0,SL,4800,4800,3840,6000
SL035,"Clinic based
therapeutic
interventions of ENT",1200.0,1500.0,1500.0,SL,4800,4800,3840,6000
,,,,,,,,,
SL036,"Cochlear Implant
Surgery*
Surgery(53000) *pre -
op
evaluation(including
vaccine for meningitis)-
10000/- *Initial
mapping and swithch
on - 5000/-
Rehabilitation Therapy
(part- 1 for first 6
months) -21700
Rehabilitation Therapy
(part- 2 for second 6
months)-40300",162500.0,184600.0,195000.0,SL,624000,590720,520000,780000
SC002,Palatectomy,56400.0,64000.0,67600.0,SC,216320,204800,180480,270400
SC002,Palatectomy,64400.0,73100.0,77200.0,SC,247040,233920,206080,308800
SC064,"Excision of Pinna for
Growths / Injuries -
Total Amputation &
Excision of External
Auditory Meatus",56300.0,63900.0,67500.0,SC,216000,204480,180160,270000
SC064,"Excision of Pinna for
Growths / Injuries -
Total Amputation &
Excision of External
Auditory Meatus",56300.0,63900.0,67500.0,SC,216000,204480,180160,270000
SC064,"Excision of Pinna for
Growths / Injuries -
Total Amputation &
Excision of External
Auditory Meatus",56300.0,63900.0,67500.0,SC,216000,204480,180160,270000
SE040,"GA / EUA separate
add on package",3000.0,3600.0,3800.0,SE,12160,11520,9600,15200
SG068,"Surgical removal of
Branchial Cyst/Sinus",20000.0,23400.0,25000.0,SG,80000,74880,64000,100000
SG098,Foreign Body Removal,7000.0,8200.0,8800.0,SG,28160,26240,22400,35200
SN035,Neurectomy,31100.0,35300.0,37300.0,SN,119360,112960,99520,149200
SM001,"Extraction of impacted
tooth under LA",800.0,900.0,1000.0,SM,3200,2880,2560,4000
SM002,"Sequestrectomy
Debridement",2000.0,2400.0,2500.0,SM,8000,7680,6400,10000
SM002,"Sequestrectomy
Debridement",3800.0,4300.0,4500.0,SM,14400,13760,12160,18000
SM003,"TM joint ankylosis of
both jaws - under GA",15000.0,17600.0,18800.0,SM,60160,56320,48000,75200
,,,,,,,,,
SM003,"TM joint ankylosis of
both jaws - under GA",31300.0,35500.0,37500.0,SM,120000,113600,100160,150000
SM004,"Fixation of fracture of
jaw",5000.0,5900.0,6300.0,SM,20160,18880,16000,25200
SM004,"Fixation of fracture of
jaw",12000.0,14100.0,15000.0,SM,48000,45120,38400,60000
SM005,"Surgery for Cyst &
tumour of Maxilla /
Mandible",2700.0,3100.0,3300.0,SM,10560,9920,8640,13200
SM005,"Surgery for Cyst &
tumour of Maxilla /
Mandible",5500.0,6400.0,6800.0,SM,21760,20480,17600,27200
SM006,"Mandible Tumour
Resection and
reconstruction /
Cancer surgery",13500.0,15800.0,16900.0,SM,54080,50560,43200,67600
SM007,"Release of fibrous
bands & grafting - in
(OSMF) treatment
under GA",3300.0,3900.0,4200.0,SM,13440,12480,10560,16800
SM007,"Release of fibrous
bands & grafting - in
(OSMF) treatment
under GA",18800.0,21300.0,22500.0,SM,72000,68160,60160,90000
SM008,Apicoectomy (A) Tooth,1500.0,1800.0,1900.0,SM,6080,5760,4800,7600
SM009,"Correction of oro-
antral communication",7000.0,8200.0,8800.0,SM,28160,26240,22400,35200
SM010,"Submandibular
sialolithotomy",7000.0,8200.0,8800.0,SM,28160,26240,22400,35200
SM010,"Submandibular
sialolithotomy",9000.0,10600.0,11300.0,SM,36160,33920,28800,45200
SM011,"Dentoalveolar trauma -
wiring",3000.0,3600.0,3800.0,SM,12160,11520,9600,15200
SM012,Parotid sialolithotomy,12000.0,14100.0,15000.0,SM,48000,45120,38400,60000
SM012,Parotid sialolithotomy,7000.0,8200.0,8800.0,SM,28160,26240,22400,35200
,,,,,,,,,
SM013,"Re-implantation of
Avulsed tooth with
wiring",1700.0,2000.0,2100.0,SM,6720,6400,5440,8400
SM014,"Osteoradionecrosis
management by
excision",5000.0,5900.0,6300.0,SM,20160,18880,16000,25200
SM014,"Osteoradionecrosis
management by
excision",15000.0,17100.0,18000.0,SM,57600,54720,48000,72000
SN035,Neurectomy,31100.0,35300.0,37300.0,SN,119360,112960,99520,149200
SL034,"Open reduction and
internal fixation of
maxilla / mandible /
zygoma",14000.0,16400.0,17500.0,SL,56000,52480,44800,70000
SL034,"Open reduction and
internal fixation of
maxilla / mandible /
zygoma",14000.0,16400.0,17500.0,SL,56000,52480,44800,70000
SL034,"Open reduction and
internal fixation of
maxilla / mandible /
zygoma",14000.0,16400.0,17500.0,SL,56000,52480,44800,70000
SS001,"Cleft Lip and Palate
Surgery (per stage)",21300.0,24200.0,25600.0,SS,81920,77440,68160,102400
ST002,"Head injury with repair
of Facio-Maxillary
Injury & fixations
(including implants)",38800.0,44100.0,46500.0,ST,148800,141120,124160,186000
SN001,"Depressed Skull
Fracture",50000.0,56800.0,60000.0,SN,192000,181760,160000,240000
SN002,CranioPlasty,34400.0,39100.0,41300.0,SN,132160,125120,110080,165200
,,,,,,,,,
SN002,CranioPlasty,34400.0,39100.0,41300.0,SN,132160,125120,110080,165200
SN003,"Twist Drill
Craniostomy",18800.0,21300.0,22500.0,SN,72000,68160,60160,90000
SN004,Craniostenosis,47200.0,53700.0,56700.0,SN,181440,171840,151040,226800
SN005,Meningocele,62400.0,70900.0,74900.0,SN,239680,226880,199680,299600
SN005,Meningocele,46900.0,53300.0,56300.0,SN,180160,170560,150080,225200
SN005,Meningocele,64500.0,73300.0,77400.0,SN,247680,234560,206400,309600
SN006,"Surgery for tumour
meninges",64500.0,73300.0,77400.0,SN,247680,234560,206400,309600
SN006,"Surgery for tumour
meninges",64500.0,73300.0,77400.0,SN,247680,234560,206400,309600
SN007,Duroplasty,15700.0,17800.0,18800.0,SN,60160,56960,50240,75200
SN007,Duroplasty,15700.0,17800.0,18800.0,SN,60160,56960,50240,75200
SN008,Burr hole surgery,13800.0,15700.0,16500.0,SN,52800,50240,44160,66000
SN008,Burr hole surgery,31300.0,35500.0,37500.0,SN,120000,113600,100160,150000
SN009,"Surgery for
Haematoma -
Intracranial",70400.0,79900.0,84400.0,SN,270080,255680,225280,337600
SN009,"Surgery for
Haematoma -
Intracranial",64500.0,73300.0,77400.0,SN,247680,234560,206400,309600
SN009,"Surgery for
Haematoma -
Intracranial",64500.0,73300.0,77400.0,SN,247680,234560,206400,309600
SN010,"Excision of Brain
Abscess",62400.0,70900.0,74900.0,SN,239680,226880,199680,299600
SN011,Abscess Tapping,25000.0,35500.0,37500.0,SN,120000,113600,80000,150000
SN012,Epilepsy Surgery,86000.0,97700.0,103200.0,SN,330240,312640,275200,412800
SN013,Brain Biopsy,21100.0,24000.0,25400.0,SN,81280,76800,67520,101600
SN014,"Excision of Orbital
Tumour",62500.0,71000.0,75000.0,SN,240000,227200,200000,300000
SN015,"Excision of Brain
Tumor Supratentorial",64500.0,73300.0,77400.0,SN,247680,234560,206400,309600
,,,,,,,,,
SN015,"Excision of Brain
Tumor Supratentorial",64500.0,73300.0,77400.0,SN,247680,234560,206400,309600
SN015,"Excision of Brain
Tumor Supratentorial",64500.0,73300.0,77400.0,SN,247680,234560,206400,309600
SN015,"Excision of Brain
Tumor Supratentorial",64500.0,73300.0,77400.0,SN,247680,234560,206400,309600
SN015,"Excision of Brain
Tumor Supratentorial",70400.0,79900.0,84400.0,SN,270080,255680,225280,337600
SN016,Stereotactic Lesioning,93800.0,106500.0,112500.0,SN,360000,340800,300160,450000
SN017,"Trans Sphenoidal
Surgery",64500.0,73300.0,77400.0,SN,247680,234560,206400,309600
SN018,Trans oral Surgery,68000.0,77300.0,81600.0,SN,261120,247360,217600,326400
SN019,"Transoral surgery
(Anterior) and CV
Junction (Posterior
Sterilisation)",93000.0,105700.0,111600.0,SN,357120,338240,297600,446400
SN020,"External Ventricular
Drainage (EVD)
including antibiotics",42200.0,48000.0,50700.0,SN,162240,153600,135040,202800
SN021,Ventricular Puncture,18800.0,21300.0,22500.0,SN,72000,68160,60160,90000
SN022,Shunt Surgery,42200.0,48000.0,50700.0,SN,162240,153600,135040,202800
SN022,Shunt Surgery,42200.0,48000.0,50700.0,SN,162240,153600,135040,202800
SN022,Shunt Surgery,42200.0,48000.0,50700.0,SN,162240,153600,135040,202800
SN022,Shunt Surgery,42200.0,48000.0,50700.0,SN,162240,153600,135040,202800
SN023,"Aneurysm Clipping
including angiogram",86000.0,97700.0,103200.0,SN,330240,312640,275200,412800
SN024,"Superficial Temporal
Artery (STA): middle
cerebral artery (MCA)
or (other EC - IC)
Bypass procedure",84400.0,95900.0,101300.0,SN,324160,306880,270080,405200
SN025,"Arterio venous
malformation (AVM)
excision",86000.0,97700.0,103200.0,SN,330240,312640,275200,412800
SN025,"Arterio venous
malformation (AVM)
excision",86000.0,97700.0,103200.0,SN,330240,312640,275200,412800
SN025,"Arterio venous
malformation (AVM)
excision",43000.0,48900.0,51600.0,SN,165120,156480,137600,206400
,,,,,,,,,
SN026,"Foramen Magnum
Decompression",93800.0,106500.0,112500.0,SN,360000,340800,300160,450000
SN027,Skull Traction,12500.0,14200.0,15000.0,SN,48000,45440,40000,60000
SN028,"Posterior Cervical
Discetomy without
implant",42200.0,48000.0,50700.0,SN,162240,153600,135040,202800
SN029,"Posterior Cervical
Fusion with implant
(Lateral mass fixation)",65700.0,74600.0,78800.0,SN,252160,238720,210240,315200
SN030,"Cervical Disc Multiple
level without Fusion",62500.0,71000.0,75000.0,SN,240000,227200,200000,300000
SN031,"Excision of Cervical
Ribs",28750.0,40900.0,43200.0,SN,138240,130880,92000,172800
SN032,"Thoracic / Lumbar
Corpectomy with
fusion",93800.0,106500.0,112500.0,SN,360000,340800,300160,450000
SN033,Lumbar Discectomy,42200.0,48000.0,50700.0,SN,162240,153600,135040,202800
SN034,Laminectomy,62500.0,71000.0,75000.0,SN,240000,227200,200000,300000
SN034,Laminectomy,68000.0,77300.0,81600.0,SN,261120,247360,217600,326400
SN035,Neurectomy,25000.0,28400.0,30000.0,SN,96000,90880,80000,120000
SN035,Neurectomy,31100.0,35300.0,37300.0,SN,119360,112960,99520,149200
SN036,Micro discectomy,62500.0,71000.0,75000.0,SN,240000,227200,200000,300000
SN039,"Spine - Extradural
Haematoma",42200.0,48000.0,50700.0,SN,162240,153600,135040,202800
SN041,"Spine - Extradural
Tumour",54000.0,61300.0,64700.0,SN,207040,196160,172800,258800
SN041,"Spine - Extradural
Tumour",54000.0,61300.0,64700.0,SN,207040,196160,172800,258800
SN042,"Spine - Intradural
Tumour",62500.0,71000.0,75000.0,SN,240000,227200,200000,300000
SN042,"Spine - Intradural
Tumour",68000.0,77300.0,81600.0,SN,261120,247360,217600,326400
,,,,,,,,,
SN043,"Spine - Intramedullar
Tumour",64500.0,73300.0,77400.0,SN,247680,234560,206400,309600
SN043,"Spine - Intramedullar
Tumour",64500.0,73300.0,77400.0,SN,247680,234560,206400,309600
SN044,"R. F. Lesioning for
Trigeminal Neuralgia",25000.0,28400.0,30000.0,SN,96000,90880,80000,120000
SN045,"Brachial Plexus –
Repair",45800.0,52100.0,55000.0,SN,176000,166720,146560,220000
SN046,"Carpal Tunnel
Release",18800.0,21300.0,22500.0,SN,72000,68160,60160,90000
SN047,Nerve Decompression,21400.0,24300.0,25600.0,SN,81920,77760,68480,102400
SN048,"Cranial Nerve
Anastomosis",31300.0,35500.0,37500.0,SN,120000,113600,100160,150000
SN049,"Peripheral Nerve
Surgery",42200.0,48000.0,50700.0,SN,162240,153600,135040,202800
SN050,"Nerve Biopsy
excluding Hensens",9400.0,10700.0,11300.0,SN,36160,34240,30080,45200
SN051,"Muscle Biopsy with
report",9400.0,10700.0,11300.0,SN,36160,34240,30080,45200
SN054,"Gamma Knife
radiosurgery (GKRS) /
SRS for tumours /
Arteriovenous
malformation (AVM)",93800.0,106500.0,112500.0,SN,360000,340800,300160,450000
SN057,"Endoscopic Third
Ventriculostomy",45800.0,52100.0,55000.0,SN,176000,166720,146560,220000
SN059,R. F. Lesioning,10200.0,11600.0,12200.0,SN,39040,37120,32640,48800
SN059,R. F. Lesioning,10200.0,11600.0,12200.0,SN,39040,37120,32640,48800
SN060,Discectomy - Dorsal,42200.0,48000.0,50700.0,SN,162240,153600,135040,202800
SN061,"Diagnostic Cerebral /
Spinal Angiography
(DSA - Digital
Substraction
Angiography)",20800.0,23700.0,25000.0,SN,80000,75840,66560,100000
SN062,"Reexploration for
Cranial / Spinal
surgeries",31300.0,35500.0,37500.0,SN,120000,113600,100160,150000
SN063,"Conservative
management of high
cervical injury",0.0,0.0,0.0,SN,0,0,0,0
SN063,"Conservative
management of high
cervical injury",0.0,0.0,0.0,SN,0,0,0,0
SN064,AVM EMBOLISATION,218800.0,248500.0,262500.0,SN,840000,795200,700160,1050000
SN065,Ventricular tap,25000.0,28400.0,30000.0,SN,96000,90880,80000,120000
,,,,,,,,,
SN066,"Decompressive
Caniectomy",93800.0,106500.0,112500.0,SN,360000,340800,300160,450000
SB068,Nerve root block,3000.0,3600.0,3800.0,SB,12160,11520,9600,15200
SL029,"Anterior skull base
surgery",32500.0,37000.0,39000.0,SL,124800,118400,104000,156000
SL029,"Anterior skull base
surgery",31900.0,36300.0,38300.0,SL,122560,116160,102080,153200
SL029,"Anterior skull base
surgery",31900.0,36300.0,38300.0,SL,122560,116160,102080,153200
